CO_REGSAUD;DS_NOME;Ano;Pop_0a5;Pop_6a9;Pop_10a14;Pop_15a64;Pop_65emais;Pop_Total;PopH_0a5;PopH_6a9;PopH_10a14;PopH_15a64;PopH_65emais;PopH_Total;PopM_0a5;PopM_6a9;PopM_10a14;PopM_15a64;PopM_65emais;PopM_Total;p_Pop_0a5;p_Pop_6a9;p_Pop_10a14;p_Pop_15a64;p_Pop_65emais;p_PopH_0a5;p_PopH_6a9;p_PopH_10a14;p_PopH_15a64;p_PopH_65emais;p_PopM_0a5;p_PopM_6a9;p_PopM_10a14;p_PopM_15a64;p_PopM_65emais
35142;Mantiqueira;2000;23598;16189;21864;162789;19023;243463;11978;8179;11079;81516;8533;121285;11620;8010;10785;81273;10490;122178;9,69;6,65;8,98;66,86;7,81;9,88;6,74;9,13;67,21;7,04;9,51;6,56;8,83;66,52;8,59
35143;Rio Pardo;2000;20123;14715;19737;135297;15835;205707;10162;7563;10040;68934;7415;104114;9961;7152;9697;66363;8420;101593;9,78;7,15;9,59;65,77;7,70;9,76;7,26;9,64;66,21;7,12;9,80;7,04;9,54;65,32;8,29
35151;Catanduva;2000;23607;16951;23288;179609;23047;266502;12035;8663;12046;89951;10495;133190;11572;8288;11242;89658;12552;133312;8,86;6,36;8,74;67,39;8,65;9,04;6,50;9,04;67,54;7,88;8,68;6,22;8,43;67,25;9,42
35152;Santa Fé do Sul;2000;3465;2484;3667;28102;3869;41587;1769;1210;1873;13703;1948;20503;1696;1274;1794;14399;1921;21084;8,33;5,97;8,82;67,57;9,30;8,63;5,90;9,14;66,83;9,50;8,04;6,04;8,51;68,29;9,11
35153;Jales;2000;8478;6291;8805;68496;8527;100597;4358;3230;4561;34188;4203;50540;4120;3061;4244;34308;4324;50057;8,43;6,25;8,75;68,09;8,48;8,62;6,39;9,02;67,65;8,32;8,23;6,12;8,48;68,54;8,64
35154;Fernandópolis;2000;9150;6526;9368;72636;8840;106520;4656;3323;4831;36130;4240;53180;4494;3203;4537;36506;4600;53340;8,59;6,13;8,79;68,19;8,30;8,76;6,25;9,08;67,94;7,97;8,43;6,00;8,51;68,44;8,62
35155;São José do Rio Preto;2000;49173;34981;48698;394477;43752;571081;24964;17805;24806;192959;19350;279884;24209;17176;23892;201518;24402;291197;8,61;6,13;8,53;69,08;7,66;8,92;6,36;8,86;68,94;6,91;8,31;5,90;8,20;69,20;8,38
35156;José Bonifácio;2000;6953;5081;7015;52482;6388;77919;3549;2586;3553;26510;3034;39232;3404;2495;3462;25972;3354;38687;8,92;6,52;9,00;67,35;8,20;9,05;6,59;9,06;67,57;7,73;8,80;6,45;8,95;67,13;8,67
35157;Votuporanga;2000;13644;10407;14951;116321;14091;169414;6986;5294;7532;58377;6683;84872;6658;5113;7419;57944;7408;84542;8,05;6,14;8,83;68,66;8,32;8,23;6,24;8,87;68,78;7,87;7,88;6,05;8,78;68,54;8,76
35161;Itapetininga;2000;44393;29799;39468;256712;24737;395109;22738;15073;20067;129726;11660;199264;21655;14726;19401;126986;13077;195845;11,24;7,54;9,99;64,97;6,26;11,41;7,56;10,07;65,10;5,85;11,06;7,52;9,91;64,84;6,68
35162;Itapeva;2000;36044;23396;29711;167143;15132;271426;18388;11901;15097;84422;7494;137302;17656;11495;14614;82721;7638;134124;13,28;8,62;10,95;61,58;5,58;13,39;8,67;11,00;61,49;5,46;13,16;8,57;10,90;61,68;5,69
35163;Sorocaba;2000;141639;93738;125860;862793;75246;1299276;72025;47793;64078;432051;33444;649391;69614;45945;61782;430742;41802;649885;10,90;7,21;9,69;66,41;5,79;11,09;7,36;9,87;66,53;5,15;10,71;7,07;9,51;66,28;6,43
35171;Alto Vale do Paraíba;2000;90890;60869;81860;578511;40522;852652;46206;30887;41521;286081;17726;422421;44684;29982;40339;292430;22796;430231;10,66;7,14;9,60;67,85;4,75;10,94;7,31;9,83;67,72;4,20;10,39;6,97;9,38;67,97;5,30
35172;Circuito da Fé e Vale Histórico;2000;43738;30438;40848;279853;27591;422468;22156;15672;20971;137727;12030;208556;21582;14766;19877;142126;15561;213912;10,35;7,20;9,67;66,24;6,53;10,62;7,51;10,06;66,04;5,77;10,09;6,90;9,29;66,44;7,27
35173;Litoral Norte;2000;27220;17247;22309;147652;10228;224656;13885;8845;11286;75109;4748;113873;13335;8402;11023;72543;5480;110783;12,12;7,68;9,93;65,72;4,55;12,19;7,77;9,91;65,96;4,17;12,04;7,58;9,95;65,48;4,95
35174;Vale do Paraíba/Região Serrana;2000;52651;34884;46815;329945;28039;492334;26880;17772;23709;165070;12195;245626;25771;17112;23106;164875;15844;246708;10,69;7,09;9,51;67,02;5,70;10,94;7,24;9,65;67,20;4,96;10,45;6,94;9,37;66,83;6,42
41001;1ª RS Paranaguá;2000;30256;19850;24293;149516;11925;235840;15373;10095;12407;75194;5640;118709;14883;9755;11886;74322;6285;117131;12,83;8,42;10,30;63,40;5,06;12,95;8,50;10,45;63,34;4,75;12,71;8,33;10,15;63,45;5,37
41002;2ª RS Metropolitana;2000;317148;205351;260215;1892195;138328;2813237;162053;104854;131783;922293;57816;1378799;155095;100497;128432;969902;80512;1434438;11,27;7,30;9,25;67,26;4,92;11,75;7,60;9,56;66,89;4,19;10,81;7,01;8,95;67,62;5,61
41003;3ª RS Ponta Grossa;2000;64692;42274;52108;331449;28331;518854;32984;21513;26439;164025;12472;257433;31708;20761;25669;167424;15859;261421;12,47;8,15;10,04;63,88;5,46;12,81;8,36;10,27;63,72;4,84;12,13;7,94;9,82;64,04;6,07
41004;4ª RS Irati;2000;18235;12319;15042;94213;8984;148793;9356;6267;7706;48248;4153;75730;8879;6052;7336;45965;4831;73063;12,26;8,28;10,11;63,32;6,04;12,35;8,28;10,18;63,71;5,48;12,15;8,28;10,04;62,91;6,61
41005;5ª RS Guarapuava;2000;58577;38588;46645;268899;20287;432996;29901;19799;23745;135094;9742;218281;28676;18789;22900;133805;10545;214715;13,53;8,91;10,77;62,10;4,69;13,70;9,07;10,88;61,89;4,46;13,36;8,75;10,67;62,32;4,91
41006;6ª RS União da Vitória;2000;19945;12838;15942;97942;8806;155473;10267;6462;8108;49920;4046;78803;9678;6376;7834;48022;4760;76670;12,83;8,26;10,25;63,00;5,66;13,03;8,20;10,29;63,35;5,13;12,62;8,32;10,22;62,63;6,21
41007;7ª RS Pato Branco;2000;29048;20017;24750;149162;12512;235489;14803;10098;12557;73450;5801;116709;14245;9919;12193;75712;6711;118780;12,34;8,50;10,51;63,34;5,31;12,68;8,65;10,76;62,93;4,97;11,99;8,35;10,27;63,74;5,65
41008;8ª RS Francisco Beltrão;2000;36396;26220;33922;206396;19020;321954;18590;13343;17306;103252;8969;161460;17806;12877;16616;103144;10051;160494;11,30;8,14;10,54;64,11;5,91;11,51;8,26;10,72;63,95;5,55;11,09;8,02;10,35;64,27;6,26
41009;9ª RS Foz do Iguaçu;2000;47144;32403;40503;245943;13398;379391;24209;16587;20398;120658;6447;188299;22935;15816;20105;125285;6951;191092;12,43;8,54;10,68;64,83;3,53;12,86;8,81;10,83;64,08;3,42;12,00;8,28;10,52;65,56;3,64
41010;10ª RS Cascavel;2000;54496;38848;48520;304836;23106;469806;27570;19801;24772;150056;11327;233526;26926;19047;23748;154780;11779;236280;11,60;8,27;10,33;64,89;4,92;11,81;8,48;10,61;64,26;4,85;11,40;8,06;10,05;65,51;4,99
41011;11ª RS Campo Mourão;2000;37201;27306;35962;223674;22505;346648;19002;14088;18166;110267;11458;172981;18199;13218;17796;113407;11047;173667;10,73;7,88;10,37;64,52;6,49;10,99;8,14;10,50;63,75;6,62;10,48;7,61;10,25;65,30;6,36
41012;12ª RS Umuarama;2000;25337;18662;24850;169346;19789;257984;12747;9508;12715;83145;10287;128402;12590;9154;12135;86201;9502;129582;9,82;7,23;9,63;65,64;7,67;9,93;7,40;9,90;64,75;8,01;9,72;7,06;9,36;66,52;7,33
41013;13ª RS Cianorte;2000;13180;9230;11889;82301;8619;125219;6719;4686;6108;40744;4343;62600;6461;4544;5781;41557;4276;62619;10,53;7,37;9,49;65,73;6,88;10,73;7,49;9,76;65,09;6,94;10,32;7,26;9,23;66,36;6,83
41014;14ª RS Paranavaí;2000;26260;18908;24626;161190;17788;248772;13465;9603;12570;79258;8959;123855;12795;9305;12056;81932;8829;124917;10,56;7,60;9,90;64,79;7,15;10,87;7,75;10,15;63,99;7,23;10,24;7,45;9,65;65,59;7,07
41015;15ª RS Maringá;2000;62304;43939;58799;428596;39260;632898;31814;22230;29671;207987;18274;309976;30490;21709;29128;220609;20986;322922;9,84;6,94;9,29;67,72;6,20;10,26;7,17;9,57;67,10;5,90;9,44;6,72;9,02;68,32;6,50
41016;16ª RS Apucarana;2000;32037;22731;30010;207510;20607;312895;16526;11586;15318;102235;9792;155457;15511;11145;14692;105275;10815;157438;10,24;7,26;9,59;66,32;6,59;10,63;7,45;9,85;65,76;6,30;9,85;7,08;9,33;66,87;6,87
41017;17ª RS Londrina;2000;81174;55375;73054;526080;50453;786136;41421;28236;37048;254513;23036;384254;39753;27139;36006;271567;27417;401882;10,33;7,04;9,29;66,92;6,42;10,78;7,35;9,64;66,24;5,99;9,89;6,75;8,96;67,57;6,82
41018;18ª RS Cornélio Procópio;2000;24921;17574;23332;151194;17212;234233;12940;8897;11789;75052;8243;116921;11981;8677;11543;76142;8969;117312;10,64;7,50;9,96;64,55;7,35;11,07;7,61;10,08;64,19;7,05;10,21;7,40;9,84;64,91;7,65
41019;19ª RS Jacarezinho;2000;29037;20240;27259;174851;20294;271681;14774;10355;13853;87417;9788;136187;14263;9885;13406;87434;10506;135494;10,69;7,45;10,03;64,36;7,47;10,85;7,60;10,17;64,19;7,19;10,53;7,30;9,89;64,53;7,75
41020;20ª RS Toledo;2000;32870;24261;31501;213709;19796;322137;16735;12377;16083;105236;9414;159845;16135;11884;15418;108473;10382;162292;10,20;7,53;9,78;66,34;6,15;10,47;7,74;10,06;65,84;5,89;9,94;7,32;9,50;66,84;6,40
41021;21ª RS Telêmaco Borba;2000;20684;13042;16715;99730;9096;159267;10447;6624;8499;50576;4673;80819;10237;6418;8216;49154;4423;78448;12,99;8,19;10,49;62,62;5,71;12,93;8,20;10,52;62,58;5,78;13,05;8,18;10,47;62,66;5,64
41022;22ª RS Ivaiporã;2000;16978;12788;16509;97002;10478;153755;8496;6540;8483;49378;5477;78374;8482;6248;8026;47624;5001;75381;11,04;8,32;10,74;63,09;6,81;10,84;8,34;10,82;63,00;6,99;11,25;8,29;10,65;63,18;6,63
42001;Extremo Oeste;2000;22801;17388;23467;139631;13344;216631;11566;8809;11968;71000;6143;109486;11235;8579;11499;68631;7201;107145;10,53;8,03;10,83;64,46;6,16;10,56;8,05;10,93;64,85;5,61;10,49;8,01;10,73;64,05;6,72
42002;Oeste;2000;30901;22391;28714;182934;14693;279633;15667;11415;14735;91676;6542;140035;15234;10976;13979;91258;8151;139598;11,05;8,01;10,27;65,42;5,25;11,19;8,15;10,52;65,47;4,67;10,91;7,86;10,01;65,37;5,84
42003;Xanxerê;2000;21862;14896;18758;113697;9354;178567;11195;7592;9625;57037;4282;89731;10667;7304;9133;56660;5072;88836;12,24;8,34;10,50;63,67;5,24;12,48;8,46;10,73;63,56;4,77;12,01;8,22;10,28;63,78;5,71
42004;Alto Vale do Itajaí;2000;25937;18612;24763;157927;15371;242610;13182;9492;12731;80242;7076;122723;12755;9120;12032;77685;8295;119887;10,69;7,67;10,21;65,10;6,34;10,74;7,73;10,37;65,38;5,77;10,64;7,61;10,04;64,80;6,92
42005;Foz do Rio Itajaí;2000;44477;29914;37806;261931;20009;394137;22820;15169;19073;128585;8719;194366;21657;14745;18733;133346;11290;199771;11,28;7,59;9,59;66,46;5,08;11,74;7,80;9,81;66,16;4,49;10,84;7,38;9,38;66,75;5,65
42006;Médio Vale do Itajaí;2000;52555;36922;48908;371466;29766;539617;26938;18856;24811;183653;12380;266638;25617;18066;24097;187813;17386;272979;9,74;6,84;9,06;68,84;5,52;10,10;7,07;9,31;68,88;4,64;9,38;6,62;8,83;68,80;6,37
42007;Grande Florianópolis;2000;82617;57522;75872;557512;42792;816315;41929;29437;38769;274308;17860;402303;40688;28085;37103;283204;24932;414012;10,12;7,05;9,29;68,30;5,24;10,42;7,32;9,64;68,18;4,44;9,83;6,78;8,96;68,40;6,02
42008;Meio Oeste;2000;19067;12895;16430;110456;9679;168527;9571;6564;8309;55226;4364;84034;9496;6331;8121;55230;5315;84493;11,31;7,65;9,75;65,54;5,74;11,39;7,81;9,89;65,72;5,19;11,24;7,49;9,61;65,37;6,29
42009;Alto Vale do Rio do Peixe;2000;32716;21093;25694;163838;12351;255692;16686;10704;12902;82480;5779;128551;16030;10389;12792;81358;6572;127141;12,80;8,25;10,05;64,08;4,83;12,98;8,33;10,04;64,16;4,50;12,61;8,17;10,06;63,99;5,17
42010;Alto Uruguai Catarinense;2000;13748;9611;13147;93073;8313;137892;6932;4888;6761;47682;3597;69860;6816;4723;6386;45391;4716;68032;9,97;6,97;9,53;67,50;6,03;9,92;7,00;9,68;68,25;5,15;10,02;6,94;9,39;66,72;6,93
42011;Nordeste;2000;75904;52426;67526;469559;32591;698006;38861;26668;34365;235530;13935;349359;37043;25758;33161;234029;18656;348647;10,87;7,51;9,67;67,27;4,67;11,12;7,63;9,84;67,42;3,99;10,62;7,39;9,51;67,12;5,35
42012;Planalto Norte;2000;39717;26343;33747;214281;17862;331950;20039;13314;17005;108512;7900;166770;19678;13029;16742;105769;9962;165180;11,96;7,94;10,17;64,55;5,38;12,02;7,98;10,20;65,07;4,74;11,91;7,89;10,14;64,03;6,03
42013;Serra Catarinense;2000;33623;22644;28862;185444;16703;287276;17122;11611;14560;91462;7897;142652;16501;11033;14302;93982;8806;144624;11,70;7,88;10,05;64,55;5,81;12,00;8,14;10,21;64,12;5,54;11,41;7,63;9,89;64,98;6,09
42014;Extremo Sul Catarinense;2000;17260;12415;16263;104829;9402;160169;8847;6311;8328;52350;4363;80199;8413;6104;7935;52479;5039;79970;10,78;7,75;10,15;65,45;5,87;11,03;7,87;10,38;65,28;5,44;10,52;7,63;9,92;65,62;6,30
42015;Carbonífera;2000;36300;26283;36103;229669;16423;344778;18566;13449;18466;113976;7093;171550;17734;12834;17637;115693;9330;173228;10,53;7,62;10,47;66,61;4,76;10,82;7,84;10,76;66,44;4,13;10,24;7,41;10,18;66,79;5,39
42016;Laguna;2000;29994;22388;30201;202306;19671;304560;15229;11432;15366;100445;8582;151054;14765;10956;14835;101861;11089;153506;9,85;7,35;9,92;66,43;6,46;10,08;7,57;10,17;66,50;5,68;9,62;7,14;9,66;66,36;7,22
43001;Região 01 - Verdes Campos;2000;39213;26929;35581;269896;33448;405067;19864;13628;18138;131930;13717;197277;19349;13301;17443;137966;19731;207790;9,68;6,65;8,78;66,63;8,26;10,07;6,91;9,19;66,88;6,95;9,31;6,40;8,39;66,40;9,50
43002;Região 02 - Entre Rios;2000;12507;8983;11694;84039;11343;128566;6349;4463;5934;41924;5071;63741;6158;4520;5760;42115;6272;64825;9,73;6,99;9,10;65,37;8,82;9,96;7,00;9,31;65,77;7,96;9,50;6,97;8,89;64,97;9,68
43003;Região 03 - Fronteira Oeste;2000;55640;35891;44978;314094;34513;485116;28206;18022;22805;155624;14607;239264;27434;17869;22173;158470;19906;245852;11,47;7,40;9,27;64,75;7,11;11,79;7,53;9,53;65,04;6,10;11,16;7,27;9,02;64,46;8,10
43004;Região 04 - Belas Praias;2000;12514;8689;11235;75898;7306;115642;6313;4519;5723;37992;3375;57922;6201;4170;5512;37906;3931;57720;10,82;7,51;9,72;65,63;6,32;10,90;7,80;9,88;65,59;5,83;10,74;7,22;9,55;65,67;6,81
43005;Região 05 - Bons Ventos;2000;18137;12319;15701;111459;12530;170146;9351;6305;7953;56031;5896;85536;8786;6014;7748;55428;6634;84610;10,66;7,24;9,23;65,51;7,36;10,93;7,37;9,30;65,51;6,89;10,38;7,11;9,16;65,51;7,84
43006;Região 06 - Vale do Paranhana e Costa S;2000;21689;14342;17722;127024;11508;192285;10989;7255;9045;64108;5004;96401;10700;7087;8677;62916;6504;95884;11,28;7,46;9,22;66,06;5,98;11,40;7,53;9,38;66,50;5,19;11,16;7,39;9,05;65,62;6,78
43007;Região 07 - Vale dos Sinos;2000;75634;50259;63661;466298;34485;690337;38680;25572;32302;230593;13699;340846;36954;24687;31359;235705;20786;349491;10,96;7,28;9,22;67,55;5,00;11,35;7,50;9,48;67,65;4,02;10,57;7,06;8,97;67,44;5,95
43008;Região 08 - Vale do Caí e Metropolitana;2000;71459;47237;61084;447789;39123;666692;36535;24071;30983;220275;15627;327491;34924;23166;30101;227514;23496;339201;10,72;7,09;9,16;67,17;5,87;11,16;7,35;9,46;67,26;4,77;10,30;6,83;8,87;67,07;6,93
43009;Região 09 - Carbonífera/Costa Doce;2000;39081;25896;33228;238254;24142;360601;20004;13339;17060;120228;10583;181214;19077;12557;16168;118026;13559;179387;10,84;7,18;9,21;66,07;6,69;11,04;7,36;9,41;66,35;5,84;10,63;7,00;9,01;65,79;7,56
43010;Região 10 - Capital e Vale do Gravataí;2000;217672;138696;178969;1432513;150014;2117864;111083;70358;91103;680643;54928;1008115;106589;68338;87866;751870;95086;1109749;10,28;6,55;8,45;67,64;7,08;11,02;6,98;9,04;67,52;5,45;9,60;6,16;7,92;67,75;8,57
43011;Região 11 - Sete Povos das Missões;2000;30817;21925;29221;196530;23120;301613;15911;11110;14968;97419;10124;149532;14906;10815;14253;99111;12996;152081;10,22;7,27;9,69;65,16;7,67;10,64;7,43;10,01;65,15;6,77;9,80;7,11;9,37;65,17;8,55
43012;Região 12 - Portal das Missões;2000;15717;10973;14399;101612;11873;154574;7970;5556;7250;49475;4958;75209;7747;5417;7149;52137;6915;79365;10,17;7,10;9,32;65,74;7,68;10,60;7,39;9,64;65,78;6,59;9,76;6,83;9,01;65,69;8,71
43013;Região 13 - Diversidade;2000;21166;15103;20358;147523;17710;221860;10958;7684;10406;73024;7597;109669;10208;7419;9952;74499;10113;112191;9,54;6,81;9,18;66,49;7,98;9,99;7,01;9,49;66,59;6,93;9,10;6,61;8,87;66,40;9,01
43014;Região 14 - Fronteira Noroeste;2000;21396;16375;21902;157901;18728;236302;10991;8380;11101;78554;8017;117043;10405;7995;10801;79347;10711;119259;9,05;6,93;9,27;66,82;7,93;9,39;7,16;9,48;67,12;6,85;8,72;6,70;9,06;66,53;8,98
43015;Região 15 - Caminho das Águas;2000;20042;14799;20044;127129;14878;196892;10221;7647;10342;63953;6591;98754;9821;7152;9702;63176;8287;98138;10,18;7,52;10,18;64,57;7,56;10,35;7,74;10,47;64,76;6,67;10,01;7,29;9,89;64,37;8,44
43016;Região 16 - Alto Uruguai Gaúcho;2000;22760;16808;21687;154467;18660;234382;11587;8490;11044;76814;7996;115931;11173;8318;10643;77653;10664;118451;9,71;7,17;9,25;65,90;7,96;9,99;7,32;9,53;66,26;6,90;9,43;7,02;8,99;65,56;9,00
43017;Região 17 - Planalto;2000;35523;24571;32673;237311;24753;354831;18285;12532;16589;115543;10315;173264;17238;12039;16084;121768;14438;181567;10,01;6,92;9,21;66,88;6,98;10,55;7,23;9,57;66,69;5,95;9,49;6,63;8,86;67,07;7,95
43018;Região 18 - Araucárias;2000;12284;8925;11676;82829;9753;125467;6340;4602;5915;41263;4417;62537;5944;4323;5761;41566;5336;62930;9,79;7,11;9,31;66,02;7,77;10,14;7,36;9,46;65,98;7,06;9,45;6,87;9,15;66,05;8,48
43019;Região 19 - Botucaraí;2000;12647;8724;11219;74912;8682;116184;6507;4464;5711;37803;3913;58398;6140;4260;5508;37109;4769;57786;10,89;7,51;9,66;64,48;7,47;11,14;7,64;9,78;64,73;6,70;10,63;7,37;9,53;64,22;8,25
43020;Região 20 - Rota da Produção;2000;17363;12245;16507;105230;12433;163778;8714;6235;8384;52117;5629;81079;8649;6010;8123;53113;6804;82699;10,60;7,48;10,08;64,25;7,59;10,75;7,69;10,34;64,28;6,94;10,46;7,27;9,82;64,22;8,23
43021;Região 21 - Sul;2000;83002;54812;70994;549914;69576;828298;42161;27760;36024;270982;28146;405073;40841;27052;34970;278932;41430;423225;10,02;6,62;8,57;66,39;8,40;10,41;6,85;8,89;66,90;6,95;9,65;6,39;8,26;65,91;9,79
43022;Região 22 - Pampa;2000;19244;12895;16468;117187;14916;180710;9688;6555;8303;57151;6093;87790;9556;6340;8165;60036;8823;92920;10,65;7,14;9,11;64,85;8,25;11,04;7,47;9,46;65,10;6,94;10,28;6,82;8,79;64,61;9,50
43023;Região 23 - Caxias e Hortênsias;2000;43855;29955;38832;307008;26115;445765;22038;15252;19713;151672;10654;219329;21817;14703;19119;155336;15461;226436;9,84;6,72;8,71;68,87;5,86;10,05;6,95;8,99;69,15;4,86;9,63;6,49;8,44;68,60;6,83
43024;Região 24 - Campos de Cima da Serra;2000;10311;6765;8418;59517;6860;91871;5311;3404;4297;29507;3197;45716;5000;3361;4121;30010;3663;46155;11,22;7,36;9,16;64,78;7,47;11,62;7,45;9,40;64,54;6,99;10,83;7,28;8,93;65,02;7,94
43025;Região 25 - Vinhedos e Basalto;2000;20417;14891;20268;168472;18660;242708;10263;7556;10366;84799;7658;120642;10154;7335;9902;83673;11002;122066;8,41;6,14;8,35;69,41;7,69;8,51;6,26;8,59;70,29;6,35;8,32;6,01;8,11;68,55;9,01
43026;Região 26 - Uva Vale;2000;14104;9964;13130;103978;10236;151412;7221;5093;6697;52696;4339;76046;6883;4871;6433;51282;5897;75366;9,31;6,58;8,67;68,67;6,76;9,50;6,70;8,81;69,29;5,71;9,13;6,46;8,54;68,04;7,82
43027;Região 27 - Jacuí Centro;2000;19647;13376;18299;133149;18053;202524;9997;6887;9362;66280;7657;100183;9650;6489;8937;66869;10396;102341;9,70;6,60;9,04;65,74;8,91;9,98;6,87;9,34;66,16;7,64;9,43;6,34;8,73;65,34;10,16
43028;Região 28 - Vinte e Oito;2000;30126;20459;26258;206447;24447;307737;15294;10437;13323;103024;9799;151877;14832;10022;12935;103423;14648;155860;9,79;6,65;8,53;67,09;7,94;10,07;6,87;8,77;67,83;6,45;9,52;6,43;8,30;66,36;9,40
43029;Região 29 - Vales e Montanhas;2000;16674;12690;16766;130329;16313;192772;8517;6532;8677;65633;6868;96227;8157;6158;8089;64696;9445;96545;8,65;6,58;8,70;67,61;8,46;8,85;6,79;9,02;68,21;7,14;8,45;6,38;8,38;67,01;9,78
43030;Região 30 - Vale da Luz;2000;9543;6967;9108;71275;8909;105802;4874;3561;4732;35761;3685;52613;4669;3406;4376;35514;5224;53189;9,02;6,58;8,61;67,37;8,42;9,26;6,77;8,99;67,97;7,00;8,78;6,40;8,23;66,77;9,82
50001;Campo Grande;2000;130662;89983;114668;730112;54604;1120029;66402;45851;58525;361452;26446;558676;64260;44132;56143;368660;28158;561353;11,67;8,03;10,24;65,19;4,88;11,89;8,21;10,48;64,70;4,73;11,45;7,86;10,00;65,67;5,02
50002;Corumbá;2000;15494;9940;12206;67969;5405;111014;7966;5117;6275;33906;2586;55850;7528;4823;5931;34063;2819;55164;13,96;8,95;11,00;61,23;4,87;14,26;9,16;11,24;60,71;4,63;13,65;8,74;10,75;61,75;5,11
50003;Dourados;2000;78167;54116;68542;398040;32374;631239;39639;27468;34718;198122;16721;316668;38528;26648;33824;199918;15653;314571;12,38;8,57;10,86;63,06;5,13;12,52;8,67;10,96;62,56;5,28;12,25;8,47;10,75;63,55;4,98
50004;Três Lagoas;2000;24262;16617;21703;141084;12053;215719;12316;8418;11072;70867;6157;108830;11946;8199;10631;70217;5896;106889;11,25;7,70;10,06;65,40;5,59;11,32;7,73;10,17;65,12;5,66;11,18;7,67;9,95;65,69;5,52
51001;Alto Tapajós;2000;11804;7879;9653;57606;3033;89975;6134;4035;4967;31024;1802;47962;5670;3844;4686;26582;1231;42013;13,12;8,76;10,73;64,02;3,37;12,79;8,41;10,36;64,68;3,76;13,50;9,15;11,15;63,27;2,93
51002;Baixada Cuiabana;2000;91344;63966;87200;528983;30555;802048;46486;32562;44190;260357;14580;398175;44858;31404;43010;268626;15975;403873;11,39;7,98;10,87;65,95;3,81;11,67;8,18;11,10;65,39;3,66;11,11;7,78;10,65;66,51;3,96
51003;Araguaia Xingu;2000;8516;5615;6776;36562;1781;59250;4346;2865;3520;20315;1105;32151;4170;2750;3256;16247;676;27099;14,37;9,48;11,44;61,71;3,01;13,52;8,91;10,95;63,19;3,44;15,39;10,15;12,02;59,95;2,49
51004;Centro Norte;2000;10843;7724;10067;52474;3751;84859;5460;3833;5217;27865;2148;44523;5383;3891;4850;24609;1603;40336;12,78;9,10;11,86;61,84;4,42;12,26;8,61;11,72;62,59;4,82;13,35;9,65;12,02;61,01;3,97
51005;Garças Araguaia;2000;13380;9420;11819;72681;4917;112217;6919;4789;6083;37080;2705;57576;6461;4631;5736;35601;2212;54641;11,92;8,39;10,53;64,77;4,38;12,02;8,32;10,57;64,40;4,70;11,82;8,48;10,50;65,15;4,05
51006;Médio Araguaia;2000;7810;5209;6471;37102;1802;58394;3964;2607;3322;19798;1016;30707;3846;2602;3149;17304;786;27687;13,37;8,92;11,08;63,54;3,09;12,91;8,49;10,82;64,47;3,31;13,89;9,40;11,37;62,50;2,84
51007;Médio Norte Matogrossense;2000;20414;13609;16699;99383;5112;155217;10438;6727;8456;52214;2834;80669;9976;6882;8243;47169;2278;74548;13,15;8,77;10,76;64,03;3,29;12,94;8,34;10,48;64,73;3,51;13,38;9,23;11,06;63,27;3,06
51008;Noroeste Matogrossense;2000;13728;8914;10607;61315;2540;97104;6821;4613;5476;33799;1551;52260;6907;4301;5131;27516;989;44844;14,14;9,18;10,92;63,14;2,62;13,05;8,83;10,48;64,67;2,97;15,40;9,59;11,44;61,36;2,21
51009;Norte Araguaia Karajá;2000;2737;1742;2263;11815;830;19387;1370;877;1148;6309;489;10193;1367;865;1115;5506;341;9194;14,12;8,99;11,67;60,94;4,28;13,44;8,60;11,26;61,90;4,80;14,87;9,41;12,13;59,89;3,71
51010;Norte Matogrossense;2000;8918;6005;7210;43358;2740;68231;4525;3108;3716;23038;1646;36033;4393;2897;3494;20320;1094;32198;13,07;8,80;10,57;63,55;4,02;12,56;8,63;10,31;63,94;4,57;13,64;9,00;10,85;63,11;3,40
51011;Oeste Matogrossense;2000;20789;14698;19484;111499;8040;174510;10631;7464;9979;56877;4327;89278;10158;7234;9505;54622;3713;85232;11,91;8,42;11,16;63,89;4,61;11,91;8,36;11,18;63,71;4,85;11,92;8,49;11,15;64,09;4,36
51012;Sudoeste Matogrossense;2000;12445;8541;10881;59611;3264;94742;6388;4362;5538;31399;1921;49608;6057;4179;5343;28212;1343;45134;13,14;9,02;11,48;62,92;3,45;12,88;8,79;11,16;63,29;3,87;13,42;9,26;11,84;62,51;2,98
51013;Sul Matogrossense;2000;41691;29096;37452;234231;15194;357664;21401;14841;19089;120234;8184;183749;20290;14255;18363;113997;7010;173915;11,66;8,14;10,47;65,49;4,25;11,65;8,08;10,39;65,43;4,45;11,67;8,20;10,56;65,55;4,03
51014;Teles Pires;2000;27864;17312;20730;125783;3964;195653;14402;8890;10639;66905;2154;102990;13462;8422;10091;58878;1810;92663;14,24;8,85;10,60;64,29;2,03;13,98;8,63;10,33;64,96;2,09;14,53;9,09;10,89;63,54;1,95
51015;Vale do Peixoto;2000;11516;8164;10047;52245;2364;84336;5851;4170;5084;28085;1387;44577;5665;3994;4963;24160;977;39759;13,65;9,68;11,91;61,95;2,80;13,13;9,35;11,40;63,00;3,11;14,25;10,05;12,48;60,77;2,46
